buffer,lon,lat,mean_TIN,mean_NO3,mean_NH4
10km,-94.479976,39.3176186,542.7705938165838,216.9743520563299,325.7962382923473
10km,-94.479976,41.7530909,553.1919846968217,205.55180775035512,347.640175559304
10km,-94.4630035,37.1464475,558.0236067338424,230.68666354092684,327.33694111217153
10km,-94.43879,39.8554602,560.5124470103871,219.42860343239525,341.08384011008525
10km,-94.4351502,30.3053131,616.9331900856712,279.2440386685458,337.6891500299627
10km,-94.3872437,30.4583071,611.6473152854226,276.58455311168325,335.0627642544833
10km,-94.356513,32.7780679,453.5803305886009,207.1826206554066,246.39771756258878
10km,-94.356513,37.1745565,562.7739535245029,233.09995477849787,329.67399181019175
10km,-94.3451926,32.7573626,453.5121113170277,207.22702234441584,246.28509174693716
10km,-94.315422,30.364764,621.0942091508346,281.4179784601385,339.6762209805575
10km,-94.315422,32.5539228,451.2769248268821,207.6635978005149,243.6133235584606
10km,-94.315422,33.0944342,481.3837405118075,217.4798722700639,263.90387448397547
10km,-94.315422,35.2260397,556.5769667191939,233.4264470880682,323.15052517977625
10km,-94.315422,35.5762761,580.5370844060725,239.4720327203924,341.0650502985174
10km,-94.315422,37.4748791,556.3892586447976,231.0238924893466,325.3653564453125
10km,-94.315422,37.8148489,552.5434806130149,227.42591857910156,325.1175682761452
10km,-94.315422,38.3216754,558.5711767023259,228.92988725142047,329.6412956931374
10km,-94.315422,38.6574448,549.2565168900924,223.65258927778765,325.6039352416992
10km,-94.315422,38.9914998,553.9478135542436,224.10615192760122,329.84166232022375
10km,-94.2743628,33.6780909,527.0285408713601,232.61273540150034,294.4158089377663
10km,-94.2743628,34.0346222,551.3706096302379,241.94813676313922,309.42247147993606
10km,-94.241057,39.7402801,555.991025057706,219.60793720592153,336.3830857710405
10km,-94.1513764,29.8165398,612.5074379660866,279.3684678511186,333.1389728892933
10km,-94.1513764,31.4699363,528.5632060657848,240.20132585005328,288.36188090931284
10km,-94.1513764,31.8343021,504.89576443758875,230.80617731267756,274.08957810835403
10km,-94.1413909,30.4904115,611.7176236239346,277.41346740722656,334.30415760387075
10km,-94.1152143,33.8363215,538.5314233953303,238.82902388139203,299.70239673961294
10km,-94.0707787,39.131397,543.6936090642756,220.4920515580611,323.2015623612837
10km,-94.0476882,33.425125,502.5537802956321,225.11739973588422,277.4363819469105
10km,-94.0408071,33.0649941,495.89348394220525,224.10839635675603,271.7850868918679
10km,-94.028678,34.1318213,556.4890608354049,247.01889939741656,309.4701524214311
10km,-93.9878427,30.9263644,564.9602938565341,256.66507720947266,308.2952228892933
10km,-93.9878427,37.4863609,553.191445090554,229.51705308394,323.6743885387074
10km,-93.9878427,39.6660775,548.9006084095348,218.45267694646662,330.44792730158025
10km,-93.9871736,40.4691664,561.4717864990234,213.594858342951,347.87693093039775
10km,-93.8655303,30.1484033,620.463886607777,283.61240456321025,336.8514764959162
10km,-93.8655303,32.6136798,485.56948991255325,220.94128279252485,264.62820850719106
10km,-93.8248241,33.2899717,495.53812061656606,223.36124142733487,272.17688057639384
10km,-93.8248241,35.5927966,587.9778705943714,245.8091805197976,342.16868591308594
10km,-93.8248241,37.1500679,555.6626351096413,230.84887417879972,324.8137678666548
10km,-93.8248241,38.001146,547.2254125421697,226.507211858576,320.7181999900124
10km,-93.8248241,38.3386592,533.8721840598366,220.90122639049184,312.97095628218216
10km,-93.8248241,38.6744747,532.754960493608,218.4951796098189,314.25977325439453
10km,-93.7501789,32.5251516,486.95195562189275,221.61790396950462,265.33405512029475
10km,-93.7321228,32.5159852,487.77539617365056,221.96391851251775,265.81147696755147
10km,-93.7299209,35.29212,541.0086905739524,232.01533230868253,308.99335687810725
10km,-93.7029002,34.7621521,563.8486661044034,249.8711034601385,313.97756749933416
10km,-93.7001819,32.0376629,506.3135625665838,231.1360092163086,275.17756444757634
10km,-93.6623239,30.9359604,564.6296289617366,257.33577104048294,307.2938593084162
10km,-93.6623239,32.0310567,508.79276899857956,232.09406419233844,276.6987103548917
10km,-93.6623239,32.7551322,500.7770788019354,226.77551893754438,274.0015563964844
10km,-93.6623239,34.5424074,563.6544272682884,252.69557536732066,310.95885051380503
10km,-93.6623239,35.2475011,546.4015863591975,235.92644916881216,310.4751413518732
10km,-93.5524358,39.7952946,561.10141546076,223.46171153675425,337.6396942138672
10km,-93.5182424,36.0504981,532.0291276411576,223.40428439053622,308.62484671852803
10km,-93.5094574,45.0208911,529.6272666237571,188.2184278314764,341.40883567116475
10km,-93.5003454,31.4893252,553.1308122114701,250.7773139260032,302.35350036621094
10km,-93.5003454,35.6026275,590.2835568514737,252.18213306773794,338.10143488103694
10km,-93.5003454,39.8464073,561.8941095525569,223.39465123956853,338.4994645552202
10km,-93.390182,35.8950787,565.2227256081321,240.94979789040306,324.2729291048917
10km,-93.3792057,32.0842949,524.406269420277,238.75865450772372,285.6476135253906
10km,-93.3388917,30.2089286,601.3593084161931,277.94836980646306,323.4109282060103
10km,-93.3388917,32.7641355,519.0008322975852,235.00953951748934,283.9912969415838
10km,-93.3388917,33.6621386,490.9114366011186,224.91920055042613,265.9922367442738
10km,-93.3388917,35.0810824,526.0207283713601,232.27078108354047,293.7499542236328
10km,-93.3388917,38.3534598,533.3783458362926,222.4517454667525,310.92660383744675
10km,-93.2323813,30.512699,594.2151530872692,274.3035680597479,319.91158294677734
10km,-93.200833,30.373611,599.1919208873402,277.16829820112747,322.0236095081676
10km,-93.1779659,29.8434436,582.3575092662464,271.83961348100144,310.51789023659444
10km,-93.1779659,31.1320009,581.6501894864169,266.93341064453125,314.7167788418856
10km,-93.1779659,31.6801229,550.4887404008346,250.74842765114525,299.74031136252665
10km,-93.1779659,34.5559285,492.1014376553622,229.0235789905895,263.0778565840288
10km,-93.1779659,35.9603994,517.5178652676669,224.48887564919212,293.0289903120561
10km,-93.1779659,44.731554,522.8498202237216,189.13253368030894,333.71728584983134
10km,-93.0724235,42.4055374,563.4661060680043,211.6004656011408,351.86564220081675
10km,-93.0529398,32.5440413,538.5394411954013,243.94417988170278,294.59525645862925
10km,-93.0175712,32.4107403,541.9026586359197,245.8496919111772,296.05297088623047
10km,-93.0175712,32.7722557,531.9938978715377,240.48273884166372,291.5111541748047
10km,-93.0175712,39.5301517,549.5517508766868,224.63365450772372,324.91810330477625
10km,-93.0021426,38.6997409,520.6925173672763,218.04234105890447,302.65017769553447
10km,-92.9793265,32.4509872,543.1417596990412,246.11613949862394,297.0256236683239
10km,-92.9775558,34.3393795,465.3957602761009,221.51380851052025,243.88194691051137
10km,-92.9375739,33.5828512,488.2090467973189,221.68061689897016,266.52844168923116
10km,-92.8577105,30.5887484,544.0820687033913,253.29913260719994,290.7829333218661
10km,-92.850703,30.485479,552.5205619118431,257.17826773903585,295.3422886241566
10km,-92.7470878,30.2368736,568.5263852206143,266.37033913352275,302.1560481678356
10km,-92.7115348,31.0896313,569.3908552689986,263.28975330699575,306.10110889781606
10km,-92.6983868,35.2727492,521.4121856689453,231.76753720370206,289.64465123956853
10km,-92.6929289,32.3957083,544.8819399746982,246.63903600519353,298.24290605024856
10km,-92.6655716,33.207471,510.0938346169212,226.5946474942294,283.49918989701706
10km,-92.6586401,31.9196124,537.0757626620206,245.05320739746094,292.0225504094904
10km,-92.658557,30.8167525,545.0482094504616,254.23896165327594,290.8092498779297
10km,-92.6398962,34.3239466,508.5060674493963,233.1355805830522,275.3704944957386
10km,-92.5448416,36.3689367,450.88270568847656,200.96589383212003,249.91680214621803
10km,-92.539603,31.1461104,552.9493907581676,256.29367967085403,296.6557110873136
10km,-92.539603,31.6943716,548.1931526877663,251.60591610995206,296.5872428200462
10km,-92.539603,32.2399791,540.4409928755326,245.33527374267578,295.10571080988103
10km,-92.539603,33.1431092,517.8387035023082,229.45730105313388,288.3813934326172
10km,-92.539603,34.5708215,531.6632773659446,240.04053913463247,291.6227396184748
10km,-92.4208713,34.2628015,521.9851587468928,233.54166342995384,288.44350294633347
10km,-92.4176324,30.4943669,530.6617611971768,248.63924407958984,282.02251850474966
10km,-92.4002235,33.5112307,519.4734691273082,224.79586375843394,294.6776039817116
10km,-92.3813621,29.8601413,531.1674749200994,254.88049801913175,276.28697828813034
10km,-92.3813621,30.2297347,543.4511954567649,257.2278754494407,286.22332416881216
10km,-92.3813621,30.7821781,532.9968580766158,250.03632354736328,282.96053660999644
10km,-92.3813621,32.785910199999996,538.1754802357067,241.26451943137428,296.9109587235884
10km,-92.3813621,35.1035858,527.5805969238281,234.5776922052557,293.0028936212713
10km,-92.3813621,42.447804,579.4751295609908,217.563588922674,361.91154063831675
10km,-92.3745761,30.2140928,543.2842684659091,257.42070839621806,285.86355244029653
10km,-92.3329612,40.8650192,545.3810729980469,214.7272071838379,330.65386962890625
10km,-92.3298615,31.8193342,527.8239829323509,242.1134699041193,285.71051372181284
10km,-92.2925911,31.4366247,531.0356264981357,245.81328582763672,285.222338589755
10km,-92.2880157,34.7444618,527.5431976318359,234.85579057173297,292.6874077536843
10km,-92.2236667,31.7002461,531.1956398703835,244.780573758212,286.4150688864968
10km,-92.2236667,32.4271852,535.669394753196,242.19088120894,293.4785093827681
10km,-92.2236667,33.5081368,520.4968123002486,221.6901300603693,298.80667391690343
10km,-92.2236667,33.8658007,529.4068145751953,227.89872602982953,301.50809131969106
10km,-92.2236667,35.8075142,517.69671630859375,231.74116238680753,285.9555601640181
10km,-92.2236667,37.8727481,526.4665666060014,225.40313998135653,301.0634266246449
10km,-92.1984203,35.0854486,532.9630307284268,236.493408203125,296.46962807395244
10km,-92.1735164,38.5767017,526.1447032581676,226.22981123490766,299.9148913296786
10km,-92.1193012,32.5093109,533.4407806396484,240.86850183660334,292.57227949662644
10km,-92.1004852,46.7866719,422.38802961869675,159.1035402471369,263.2844862504439
10km,-92.0715853,33.6099007,520.2451407692649,219.2373476895419,301.00779030539775
10km,-92.0665197,32.0669717,514.3241036155007,236.06131744384766,278.26277923583984
10km,-92.0665197,39.5508815,546.9349822998047,228.02526092529297,318.9097172130238
10km,-92.027319,30.1895142,509.9572088068182,246.5133056640625,263.4439066106623
10km,-92.0198427,30.2240897,510.74343178488994,246.32423470237038,264.41919500177556
10km,-91.9698742,36.9922768,529.6257060657848,229.941574790261,299.6841347434304
10km,-91.9611917,33.1240976,512.7744820334694,225.24980510364878,287.5246838656339
10km,-91.9099238,31.7053083,529.4355191317471,245.76690604469994,283.66861724853516
10km,-91.9099238,34.227351,502.3742883855646,221.0862614024769,281.28801866011185
10km,-91.9099238,34.7591647,523.6650029962713,232.57020846280184,291.09479453346944
10km,-91.9099238,36.1610924,512.7980207963424,228.07282187721947,284.72519614479756
10km,-91.9099238,36.8527979,529.3605527010831,230.82949621027166,298.53106065229935
10km,-91.9099238,39.221953,533.6491338556463,226.66131591796875,306.9878220991655
10km,-91.9000647,34.7843212,523.1429970481179,232.2905266501687,290.85247178511185
10km,-91.8717943,32.6909704,525.6496984308416,237.53777382590553,288.1119218306108
10km,-91.8227,36.3710114,525.7861147793857,232.4851871837269,293.3009331443093
10km,-91.8021856,33.6296702,511.94398498535156,219.07357996160334,292.87040641091085
10km,-91.7975545,33.225724,516.8972639604049,226.5086871060458,290.3885803222656
10km,-91.7928402,32.3887281,525.5676866011186,239.74136699329722,285.8263237693093
10km,-91.7928402,36.3797374,527.7491566051136,233.165471163663,294.58368613503194
10km,-91.7926255,32.7751347,522.6677121249112,235.95100818980825,286.71670324152166
10km,-91.7538817,29.4992629,482.5800503817472,237.65484549782494,244.9252041903409
10km,-91.7538817,32.796224,521.8982779762962,235.6221923828125,286.2760828191584
10km,-91.7538817,33.1565939,518.1347018155185,228.66176466508344,289.4729295210405
10km,-91.7538817,41.3477966,569.8115997314453,222.77864490855825,347.03295482288706
10km,-91.714958,33.9185116,513.7380246249112,223.71093541925603,290.02709197998047
10km,-91.703755,36.9953322,537.1779258034446,234.06637573242188,303.1115431352095
10km,-91.6999484,34.0802475,507.2186903520064,223.000432101163,284.2182603315874
10km,-91.6718929,35.4118634,537.5125344016335,238.9195223721591,298.5930064808239
10km,-91.6454385,39.24254,526.1833579323509,223.30716011740944,302.87619365345347
10km,-91.6409431,35.7696862,538.487265846946,239.43952803178266,299.04774128306997
10km,-91.5983959,30.6102166,506.7392106489702,242.37626994739878,264.36294347589666
10km,-91.5983959,32.0737103,523.2988406094638,242.53431840376422,280.7645249800249
10km,-91.5983959,35.8174139,541.2859760631214,240.70304801247337,300.58292666348547
10km,-91.5983959,39.5582351,519.3967021595348,217.30345986106178,302.0932416048917
10km,-91.5983959,41.6698982,566.3733270818537,218.72199873490766,347.6513269597834
10km,-91.5832149,40.3944871,549.5747042569247,222.03941137140447,327.5352977405895
10km,-91.5811644,34.780313,507.0960679487749,225.61442357843572,281.4816457575018
10km,-91.5754179,36.9869985,540.8650332364169,236.09934095902875,304.76570198752665
10km,-91.5580953,34.4940567,489.1384207985618,218.8589886752042,270.2794321233576
10km,-91.5387401,41.2139905,567.3030187433416,222.81100741299716,344.4920050881126
10km,-91.5346169,41.6578257,566.8837335759944,219.09586681019175,347.7878646850586
10km,-91.4931736,32.4576421,509.4613397771662,233.77017073197797,275.69116627086294
10km,-91.4821482,32.7545792,521.5580333362926,237.62196488813922,283.93606636740947
10km,-91.443469,29.502976,472.5451133034446,233.02332028475675,239.52180134166372
10km,-91.443469,36.1675974,541.2811445756392,240.1681601784446,301.1129781549627
10km,-91.443469,37.2028249,547.352314342152,238.3081283569336,309.04419014670634
10km,-91.443469,37.544666,554.7277429754084,240.9086484042081,313.8190883289684
10km,-91.4048249,30.2899179,503.64930447665125,244.5808993252841,259.06839405406606
10km,-91.4048249,30.8423123,517.2694910222834,246.52739507501775,270.74209872159093
10km,-91.3884482,32.8609625,522.9529599276456,238.16549682617188,284.7874644886364
10km,-91.3855161,44.0305833,568.9258381236683,211.47580164129084,357.4500302401456
10km,-91.2965342,38.0919905,541.0566780783913,234.45365004106,306.6030287309126
10km,-91.2892995,43.0055403,686.2294783158736,242.03828222101384,444.1911995627663
10km,-91.2891036,31.5305353,507.84848577325994,241.29104475541547,266.5574424050071
10km,-91.2891036,32.4401578,497.1441844593395,229.54813107577237,267.59606170654297
10km,-91.2891036,33.3419551,513.2935194535689,231.60721241344106,281.6863021850586
10km,-91.2891036,34.2354138,494.5412195379084,222.16628681529653,272.3749306418679
10km,-91.2891036,38.0561057,541.0732421875,234.50940149480647,306.5638441606001
10km,-91.2506002,32.7570923,513.5833143754439,235.83739402077416,277.7459210482511
10km,-91.1871466,30.4514677,509.8374675403942,246.94751115278765,262.88996054909444
10km,-91.1736994,40.9123374,566.9928519509056,222.19695975563744,344.7958984375
10km,-91.1685886,45.8220169,515.2373934659091,191.28854058005592,323.94885323264384
10km,-91.1604207,38.2081045,538.2258605957031,233.129282171076,305.09657981178975
10km,-91.135302,34.5918747,494.5068622935902,222.4945498379794,272.0123131491921
10km,-91.135302,35.9969735,534.365331476385,239.09717074307528,295.268159346147
10km,-91.1307489,35.8245013,535.5935807661576,239.1573722145774,296.43621132590556
10km,-91.1113579,30.5609442,511.25811073996806,247.83522727272728,263.4228855479847
10km,-91.1076484,42.1727842,626.7448619495739,238.68600741299716,388.05885176225144
10km,-91.09694,29.9232544,503.8004081032493,247.70008572665128,256.1003237637606
10km,-91.09694,30.5693593,511.6835951371626,248.1425913030451,263.54099828546697
10km,-91.0801684,37.691332,555.2316339666194,242.1022983897816,313.1293348832564
10km,-91.0432051,41.424473,568.2498612837358,221.90969224409625,346.34016487815165
10km,-91.0203224,30.8458948,511.967734596946,248.64334106445312,263.32439214533025
10km,-91.0131863,43.7021922,598.3136083429509,221.44735232266513,376.86625532670456
10km,-91.0084762,38.4500517,521.125527121804,225.55602888627485,295.5695003162731
10km,-90.9820668,36.3457918,551.0245291969993,246.56073691628197,304.4637846513228
10km,-90.9562125,30.4868564,515.2211275967685,250.82067663019353,264.4004461115057
10km,-90.9438468,30.2017295,514.7308363481002,251.308124889027,263.42270591042256
10km,-90.9438468,36.9073725,541.9199274236506,241.94498998468572,299.97493397105825
10km,-90.9325829,36.8795256,543.2519642223011,242.6788364757191,300.5731270530007
10km,-90.867513400000007,34.4611206,487.90924349698156,220.8905695134943,267.01867606423116
10km,-90.8484524,41.8966748,576.3278323086826,224.6479395086115,351.6798955743963
10km,-90.8294002,43.2491547,599.6597803289241,222.05201963944867,377.60776450417256
10km,-90.7999889,46.9195419,419.1826185746626,165.17985673384234,254.00275837291372
10km,-90.7913227,30.0179292,518.6688995361328,255.12504438920453,263.54385653409093
10km,-90.7532809,29.2299682,524.9941392378373,255.8676854913885,269.12645444003016
10km,-90.7051346,35.835696,547.9976889870384,245.69512176513672,302.30255820534444
10km,-90.6773046,30.4340146,507.080585826527,249.0989754416726,257.9816076105291
10km,-90.6773046,30.8021866,484.6928613836115,237.9139827381481,246.77888003262606
10km,-90.6773046,35.8260959,546.5374741987748,245.14900901100853,301.38847420432353
10km,-90.6773046,40.3885122,564.1632343639027,224.9699713967063,339.1932567249645
10km,-90.6763215,38.5035877,508.0641493363814,221.02316769686612,287.0409864945845
10km,-90.6290109,37.5881058,544.3823491876775,240.73378961736506,303.6485581831499
10km,-90.6248481,37.7692167,537.5182925137607,235.68605943159625,301.8322261463512
10km,-90.5991042,36.5025468,533.1720969460227,240.68586800315163,292.4862254749645
10km,-90.5565138,37.2771809,530.7535580721768,238.8378212668679,291.9157388860529
10km,-90.5257823,37.0388739,530.70229547674,241.02498418634588,289.67730990323156
10km,-90.5257823,38.2310301,527.1348183371804,229.66383916681463,297.47097917036575
10km,-90.4931767,47.6051056,383.498740456321,152.36213267933238,231.1366098577326
10km,-90.4879916,37.7652755,531.8297507546165,234.02425661954013,297.805493441495
10km,-90.4844505,38.7161801,521.1442926580256,224.9740683815696,296.17022982510656
10km,-90.4298401,38.7131073,521.0456972989169,224.94580286199397,296.09989166259766
10km,-90.422618,38.6608855,517.6635242808949,223.8492070978338,293.8143081665039
10km,-90.4217895,37.7808846,529.55877685546875,233.17621543190697,296.38256905295634
10km,-90.4125181,38.6103023,513.7333540482955,222.4937321056019,291.2396191683683
10km,-90.4117854,38.5667198,511.16814214533025,221.6434589732777,289.52468525279653
10km,-90.4114919,32.8441746,465.144492409446,218.90328563343394,246.24120400168678
10km,-90.3748354,30.6194521,467.54036365855825,233.53056959672406,234.0097954489968
10km,-90.3748354,33.5274427,478.2944738214666,225.05853340842506,253.2359383322976
10km,-90.3748354,36.6951341,525.0240658846768,239.22840881347656,285.7956529097124
10km,-90.3748354,37.5528602,536.7450270219283,239.42341752485797,297.32160394841975
10km,-90.374819,38.7499403,522.9441015070134,225.55872275612572,297.3853745893999
10km,-90.3371889,29.9273657,513.8248235529119,253.39939533580434,260.4254330721769
10km,-90.3092574,32.5431957,441.5324734774503,209.91894808682528,231.6135278181596
10km,-90.2620042,39.9398601,522.8607260964134,217.62192119251597,305.2387972745028
10km,-90.2244662,37.8934532,524.4440071799538,230.12181368741122,294.3221893310547
10km,-90.2086407,33.4080413,468.5356431440874,221.70228715376422,246.83336223255503
10km,-90.158434,36.9497746,528.1342801180753,240.95332891290838,287.18094912442297
10km,-90.1528519,29.9840922,506.5599961714311,250.3703606345437,256.1896320689808
10km,-90.1506465,38.624514,513.1499592174183,221.54826840487394,291.6017005226829
10km,-90.1120696,29.6498691,519.0765838623047,256.09433676979756,262.9822463989258
10km,-90.1009108,30.4754702,467.9692105379972,233.6685825694691,234.30062519420278
10km,-90.0791564,30.3913613,472.15896745161575,235.50043834339488,236.65853188254616
10km,-90.0758356,29.9508941,505.29975058815694,249.85818897594106,255.44156022505328
10km,-90.0750949,36.4933927,519.6311895197088,235.45227883078834,284.17891068892044
10km,-90.0746767,37.2115595,549.6523673317649,247.85528633811256,301.79708099365234
10km,-90.0746767,42.9416737,579.2146537087181,224.1490936279297,355.0655545321378
10km,-89.9872941,29.2366172,517.777304909446,253.18549832430753,264.5918065851385
10km,-89.9782118,32.8855659,471.3911410245028,223.87235953591087,247.51878356933594
10km,-89.9253233,30.4357418,475.57480413263494,236.98835962468928,238.58645075017756
10km,-89.9253233,40.2271003,532.5118893710049,221.02846735174006,311.4834275679155
10km,-89.9253233,43.4066375,588.0218145197088,225.94298900257456,362.07882551713425
10km,-89.8925736,30.6490783,473.5155223499645,235.40212388472125,238.11341025612572
10km,-89.867933,45.2805416,479.0582247647372,182.78820592706853,296.27001745050603
10km,-89.8130356,33.7516314,456.13943897594106,221.4204989346591,234.7189414284446
10km,-89.8130356,41.0795661,549.0895690917969,222.98061856356534,326.1089519153942
10km,-89.7948452,43.1766586,574.6060263893821,222.90204204212534,351.70398504083806
10km,-89.7755338,37.723555,542.4020635431463,239.7732169411399,302.6288563121449
10km,-89.7755338,40.7156396,548.5937513871627,224.30993444269353,324.2838217995384
10km,-89.7495696,33.6837433,462.66506264426494,224.19632304798472,238.4687409834428
10km,-89.6628111,35.7838834,505.6644661643288,234.35413360595703,271.3103325583718
10km,-89.6501481,39.7817213,513.1964888139205,217.66955358331853,295.52692968195134
10km,-89.6340777,40.811044,542.5983748002486,222.5774848244407,320.0208948308771
10km,-89.6251646,37.0394443,539.5790641091087,243.04867900501597,296.53039342706853
10km,-89.6251646,38.5684442,526.4810749400746,227.7237749966708,298.75730202414775
10km,-89.5739845,40.7472594,543.8140383633701,224.08267905495384,319.73135167902166
10km,-89.5679474,40.8171184,540.6140649968928,222.3365610296076,318.2775053544478
10km,-89.5625848,37.0978279,543.6406222256747,244.23053325306284,299.4100875854492
10km,-89.5120084,30.3887582,488.0452020818537,242.3189496127042,245.72624969482422
10km,-89.4931176,36.3270676,533.3963082053444,244.0541194568981,289.3421970714222
10km,-89.4742177,29.3240045,486.98155212402344,240.12525038285688,246.8562968860973
10km,-89.4559162,45.9787939,447.1016415682706,174.68935845114967,272.4122813831676
10km,-89.3725796,38.6103264,542.6878634366122,234.39225352894175,308.2955988103693
10km,-89.350631,36.9208854,545.8204401189631,247.16668076948687,298.6537655917081
10km,-89.3226954,35.6513888,492.91141024502843,232.98291431773794,259.92849523370916
10km,-89.3226954,37.7218304,556.8336833607067,245.67225855047053,311.16142342307353
10km,-89.2847251,31.2148677,493.7036687677557,242.81273859197444,250.89092115922406
10km,-89.2847251,33.3914427,496.83367642489344,237.43974720348012,259.39392991499466
10km,-89.2847251,37.5086525,565.4812677556819,251.16540943492544,314.31585346568716
10km,-89.1917353,36.2589567,546.8518995805221,251.32468275590375,295.5272154374556
10km,-89.1861791,36.5711721,553.5521295720881,252.24505407159978,301.30708243630147
10km,-89.1705998,31.5343241,479.26951599121094,233.70922227339312,245.56029510498047
10km,-89.1705998,32.0810429,425.465293190696,204.1634944568981,221.3018035888672
10km,-89.0179332,33.1650338,478.8897080854936,228.1145844893022,250.7751263705167
10km,-88.9736762,37.0767199,560.2757193825462,252.09206875887784,308.18364021994853
10km,-88.9548001,39.8403147,522.4963420521129,223.71110881458628,298.78523185036397
10km,-88.9458102,33.9035688,488.99719793146306,232.66909304532138,256.328105579723
10km,-88.90306,33.3886689,489.5416786887429,232.92343417080966,256.61823827570134
10km,-88.8278057,30.4113097,474.61883267489344,244.914907282049,229.70392747358844
10km,-88.7499128,41.9295355,607.5663993141868,244.69017444957387,362.87621515447444
10km,-88.7108964,31.7130601,481.8916875665838,234.9888021295721,246.9028875177557
10km,-88.7108964,37.0330607,553.3931898637252,249.76214807683772,303.6310403997248
10km,-88.556531,30.4278212,452.7139101895419,239.45449482310903,213.25941744717684
10km,-88.556531,37.7149675,546.7631891424006,242.18762484463778,304.5755663785067
10km,-88.540607,37.7383812,546.5311792547053,242.14400620894,304.3871647227894
10km,-88.2461183,30.6082227,437.1128498424183,231.75485853715375,205.35799477317116
10km,-88.2461183,32.6155551,442.49989180131394,215.47924665971235,227.02063751220703
10km,-88.2461183,35.1142443,538.0920243696733,253.00545571067116,285.0865672718395
10km,-88.2072697,40.1105875,535.2257856889205,229.35713265158913,305.86865026300603
10km,-88.1911454,36.6214433,540.1633286909623,251.27379885586825,288.8895312222567
10km,-88.1700368,34.0281608,531.4167008833451,251.0757827758789,280.3409118652344
10km,-88.1124155,30.2542565,408.20281011408025,214.31595264781606,193.88685330477628
10km,-88.0900762,33.3339954,487.3497383811257,233.85609574751422,253.49363639137962
10km,-88.0900762,37.0247261,515.8245253129439,240.42868180708453,275.3958351828835
10km,-88.0900762,37.3673645,544.3410977450284,247.56431857022372,296.77677986838603
10km,-88.0398912,30.6953657,429.0159246271307,228.27027962424538,200.74564604325727
10km,-87.972681,37.6638744,537.0652909712358,241.5896100130948,295.47568095814097
10km,-87.9334803,32.9718107,457.7640117298473,223.28679310191762,234.47722278941762
10km,-87.8942451,35.6786596,547.0077611749822,252.61456923051313,294.39319402521306
10km,-87.8308522,33.6845539,513.0358512184837,244.61268893155184,268.4231553511186
10km,-87.7763333,30.6010744,431.90772732821375,231.53284454345703,200.3748869462447
10km,-87.7763333,33.6871392,513.2109139182351,244.75172424316406,268.45920146595347
10km,-87.7763333,38.7157534,588.9447174072266,255.59897752241656,333.3457308682528
10km,-87.7581188,42.1350268,583.3680433793502,244.49746426669034,338.87057078968394
10km,-87.697554,41.7376587,593.9762503884056,251.06781352650034,342.90843478116125
10km,-87.6936384,39.3914252,575.1876054243608,250.54038793390447,324.6472181840376
10km,-87.6297982,41.8781136,587.4737964976918,248.0305044000799,339.44329140403056
10km,-87.6186379,34.3967457,555.1414808793502,261.3764142123136,293.7650666670366
10km,-87.5593823,46.644579,435.2545332475142,182.84278522838247,252.41174871271306
10km,-87.5000082,35.4962054,564.15521240234375,261.68560513583094,302.46961628306997
10km,-87.460397,35.8012797,541.8229744651101,250.59028070623225,291.23269722678447
10km,-87.460397,36.4960406,538.0645779696378,248.90971790660512,289.1548669988459
10km,-87.3886297,39.0211543,595.5094105113636,258.926870172674,336.5825438065962
10km,-87.3594528,36.5297706,536.107030695135,247.99564084139737,288.11139887029475
10km,-87.3413599,32.0105439,386.2641865123402,195.63376825506037,190.63041444258258
10km,-87.3016132,34.567428,527.4235950816761,246.24262861772016,281.1809671575373
10km,-87.3016132,36.1459799,515.7644944624467,238.97519267689097,276.7893031727184
10km,-87.1866794,38.8964349,592.0593511408025,258.7091764970259,333.3501739501953
10km,-87.1422895,35.6195242,544.3305303400213,253.39386333118784,290.936674638228
10km,-87.1023746,36.184749,508.96420010653407,235.46682877974078,273.4973699396307
10km,-87.053,39.0349999,605.4157298694957,266.0916796597567,339.3240446610884
10km,-86.9824288,30.7689907,439.9722692316229,226.99658966064453,212.97568303888494
10km,-86.9824288,31.501571,455.1523728804155,229.23785192316228,225.9145174893466
10km,-86.8651442,36.3134525,534.8569349809127,247.3301447088068,287.5267888849432
10km,-86.8621827,34.4240875,509.3732410777699,234.65672579678622,274.71650487726384
10km,-86.8621827,35.9179271,531.3286077325994,246.5494911887429,284.7791220925071
10km,-86.8621827,36.5250666,536.4855083118786,247.2675815929066,289.21792879971593
10km,-86.7818523,36.1765901,529.7391163219105,245.75453394109553,283.98457752574575
10km,-86.7816016,36.1626638,529.6389437588779,245.73161523992366,283.9073305996981
10km,-86.7452901,40.8825397,599.9252860329368,260.1656365828081,339.7596518776634
10km,-86.6750059,40.5875371,600.0391984419389,260.01906655051494,340.0201305042614
10km,-86.6611083,31.6760284,455.17115644975144,227.64261002974078,227.52854572642934
10km,-86.6611083,32.221464,402.8628581653942,201.6335220336914,201.22933266379616
10km,-86.6207943,41.2715616,596.8156890869141,258.43467504327947,338.38101473721593
10km,-86.5911026,34.0814863,513.7103202126243,233.27335704456675,280.43696732954544
10km,-86.5861037,34.7303688,524.5203496759588,238.50066514448687,286.0196838378906
10km,-86.4996546,31.3066438,451.8955244584517,226.99796641956675,224.8975635875355
10km,-86.4996546,32.5791817,439.07521889426494,216.1172402121804,222.95797868208453
