"","lon","lat","Sample_id","Spp_code","new_id","Country","State","County","Locality","year","month","day","seed_eplus","scorer_id","infl_count","X","Institution_specimen_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Municipality","hand_georef_lat","hand_georef_lon","tissue_type","seed_scored","Endo_status_liberal","Endo_status_conservative","Date_scored","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","scorer_factor","collector_factor","NO3_mean","Institutio","primary_co","collector_","collecto_1","location_s","Municipali","hand_geore","hand_geo_1","tissue_typ","seed_score","Endo_statu","Endo_sta_1","Date_score","score_numb","surface_ar","mean_infl_","mean_inflp","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","year_bin","endo_status_text"
"703",-91.9099238,36.1610924,"KANU_AGPE_2","AGPE","KANU00169814","USA","Arkansas","Izard","Franklin, H Mullins farm",1961,9,6,0,"ChrisOxley",NA,953,"KANU00169814","A. J. Robinson","Robinson","A.","A. Robinson","A Robinson","Izard, Arkansas, USA",NA,NA,NA,"seed",5,0,0,"4/20/23",1,NA,NA,NA,"Scorer6","Collector50",19.1668338775635,"KANU00169814","A. J. Robinson, Jr","Robinson, Jr","A.","Izard, Arkansas, USA",NA,NA,NA,"seed",5,0,0,"4/20/23",1,NA,NA,NA,0,929,0,29522,9113,1490,454,7336,312002,39970,181259,3001,6440,285691,0,304,98,"2","A. perennans",1960,29522,9113,1490,454,285691,0,285691,877609,40579,62.8228516343839,4.62381311039426,32.5533352552219,"pre-1970","E-"
"704",-91.9099238,39.221953,"AM_AGHY_84","AGHY","TAES172689","United States","Missouri","Audrain",NA,1984,6,16,2,"LaniDufresne",NA,957,"TAES172689","R. E. Gereau ","Gereau","R.","R. Gereau","R Gereau","Audrain, Missouri, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector705",18.8571262359619,"TAES172689","R. E. Gereau","Gereau","R.","Audrain, Missouri, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,7489,0,25602,15990,5599,2190,799,130296,222,9337,269,1797,231840,389663,20904,697,"1","A. hyemalis",1980,25602,15990,5599,2190,231840,389663,621503,842694,49381,20.3881836111329,5.85989694954515,73.751919439322,"post-1970","E+"
"705",-91.9740015,37.5538828,"MO_AGPE_148","AGPE","lRefearn,GPyrah,WWebber,LEMilligerandJTWitherspoon1071","USA","Missouri","Dent","Steep, north facing, wooded slope and ridge above Montauk Springs Branch",1969,9,13,4,"DumariDeLeon",NA,960,"PlRefearn,GPyrah,WWebber,LEMilligerandJTWitherspoon1071","P. L. Redfearn, G. Pyrah, W. Weber, L. E. Milliger ","Milliger","P.","P. Milliger","P Milliger","Dent, Missouri, USA",NA,NA,NA,"seed",5,1,1,"11/20/2023",1,NA,NA,NA,"Scorer9","Collector673",19.2302761077881,"PlRefearn,GPyrah,WWebber,LEMilligerandJTWitherspoon1071","P. L. Redfearn","Redfearn","P.","Dent, Missouri, USA",NA,NA,NA,"seed",5,1,1,"11/20/2023",1,NA,NA,NA,0,1945,0,25346,6023,1090,326,214,519428,69340,50457,3210,4456,179279,179,586,143,"2","A. perennans",1960,25346,6023,1090,326,179279,179,179458,862022,32785,75.3784706190793,3.80326720199716,20.8182621789235,"pre-1970","E+"
"706",-92.0198427,30.2240897,"BRIT_AGHY_89","AGHY","JohnWThieret36994","USA","Louisiana","Lafayette","Fallow soybean field along Kaliste Saloon Road near Flanders Road, soutwest side of Lafayette.",1972,4,7,5,"LaniDufresne",NA,965,"JohnWThieret36994","John W. Thieret","Thieret","John","John Thieret","J Thieret","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector491",20.5400829315186,"JohnWThieret36994","John W. Thieret","Thieret","John","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,9913,0,85620,136115,44386,15025,335,1986,346,7453,1801,1853,339059,136933,137172,20042,"1","A. hyemalis",1970,85620,136115,44386,15025,339059,136933,475992,938039,281146,19.2850190663714,29.9716749516811,50.7433059819475,"post-1970","E+"
"707",-92.0198427,30.2240897,"BRIT_AGHY_91_a","AGHY","JohnWThieret36994,7April1972","USA","Louisiana","Lafayette","Fallow soybean field along Kaliste Saloon Road near Flanders Road, soutwest side of Lafayette.",1972,4,7,0,"LaniDufresne",NA,964,"JohnWThieret36994,7April1972","John W. Thieret","Thieret","John","John Thieret","J Thieret","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector491",20.5400829315186,"JohnWThieret36994,7April1972","John W. Thieret","Thieret","John","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,0,9913,0,85620,136115,44386,15025,335,1986,346,7453,1801,1853,339059,136933,137172,20042,"1","A. hyemalis",1970,85620,136115,44386,15025,339059,136933,475992,938039,281146,19.2850190663714,29.9716749516811,50.7433059819475,"post-1970","E-"
"708",-92.0198427,30.2240897,"LL_AGHY_170","AGHY","JohnWThieret36994","USA","Louisiana","Lafayette","Fallow soybean field along Kaliste Saloom Road near Flanders Road, southwest side of Lafayette",1972,4,7,NA,"JFWhite",NA,963,"JohnWThieret36994","John W. Thieret","Thieret","John","John Thieret","J Thieret","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"stem",NA,0,0,NA,1,NA,NA,NA,"Scorer15","Collector491",20.5400829315186,"JohnWThieret36994","John W. Thieret","Thieret","John","Lafayette, Lafayette, Louisiana, USA","Lafayette",NA,NA,"stem",NA,0,0,NA,1,NA,NA,NA,0,9913,0,85620,136115,44386,15025,335,1986,346,7453,1801,1853,339059,136933,137172,20042,"1","A. hyemalis",1970,85620,136115,44386,15025,339059,136933,475992,938039,281146,19.2850190663714,29.9716749516811,50.7433059819475,"post-1970","E-"
"709",-92.0198427,30.2240897,"LSU_AGHY_32","AGHY","LSU00004690","United States","Louisiana","Lafayette","unspecified",1942,6,13,0,"EmmaScales",NA,961,"LSU00004690","G. B. Claycomb","Claycomb","G.","G. Claycomb","G Claycomb","Lafayette, Louisiana, United States",NA,NA,NA,"seed",4,0,0,"3/1/2022",1,NA,NA,NA,"Scorer12","Collector320",20.5400829315186,"LSU00004690","G. B. Claycomb","Claycomb","G.","Lafayette, Louisiana, United States",NA,NA,NA,"seed",4,0,0,"3/1/2022",1,NA,NA,NA,0,9913,0,85620,136115,44386,15025,335,1986,346,7453,1801,1853,339059,136933,137172,20042,"1","A. hyemalis",1940,85620,136115,44386,15025,339059,136933,475992,938039,281146,19.2850190663714,29.9716749516811,50.7433059819475,"pre-1970","E-"
"710",-92.0198427,30.2240897,"LSU_ELVI_22","ELVI","LSU00026471","United States","Louisiana","Lafayette","Scattered along margin Whittington Woods near Lafayette.",1942,6,25,1,"AvaJohnson",NA,962,"LSU00026471","G. B. Claycomb","Claycomb","G.","G. Claycomb","G Claycomb","Lafayette, Louisiana, United States",NA,NA,NA,"seed",5,1,0,"10/29/21",1,NA,NA,NA,"Scorer2","Collector320",20.5400829315186,"LSU00026471","G. B. Claycomb","Claycomb","G.","Lafayette, Louisiana, United States",NA,NA,NA,"seed",5,1,0,"10/29/21",1,NA,NA,NA,0,9913,0,85620,136115,44386,15025,335,1986,346,7453,1801,1853,339059,136933,137172,20042,"3","E. virginicus",1940,85620,136115,44386,15025,339059,136933,475992,938039,281146,19.2850190663714,29.9716749516811,50.7433059819475,"pre-1970","E+"
"711",-92.0665197,32.0669717,"BRIT_AGHY_332","AGHY","BRIT255577","United States","Louisiana","Caldwell","Fellowship Baptist Church Cemetery beside La. 846 south of Luna, La.",1971,5,3,0,"LaniDufresne",NA,969,"BRIT255577","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,147.975,NA,NA,"Scorer19","Collector766",19.6363487243652,"BRIT255577","R. Dale Thomas","Thomas","R.","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,147.975,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E-"
"712",-92.0665197,32.0669717,"BRIT_AGHY_386","AGHY","NLU0383927","United States","Louisiana","Caldwell","Fellowship Baptist Church cemetary beside La. 846 S. of Luna, La.",1971,5,3,5,"LaniDufresne",NA,976,"NLU0383927","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,83.579,NA,NA,"Scorer19","Collector766",19.6363487243652,"NLU0383927","R. Dale Thomas","Thomas","R.","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,83.579,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"713",-92.0665197,32.0669717,"BRIT_AGHY_387","AGHY","NLU0383929","United States","Louisiana","Caldwell","Fellowship Baptist Church Cemetery beside La. 846 south of Luna, La.",1971,5,3,0,"LaniDufresne",NA,968,"NLU0383929","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector766",19.6363487243652,"NLU0383929","R. Dale Thomas","Thomas","R.","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E-"
"714",-92.0665197,32.0669717,"BRIT_AGHY_388","AGHY","NLU0383928","United States","Louisiana","Caldwell","Beside La. 557, 1.5 miles S. of Ouachita Parish line",1973,5,13,5,"LaniDufresne",NA,973,"NLU0383928","Paul Marx","Marx","Paul","Paul Marx","P Marx","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector671",19.6363487243652,"NLU0383928","Paul Marx","Marx","Paul","Caldwell, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"715",-92.0665197,32.0669717,"BRIT_AGPE_136","AGPE","NLU0384278","USA","Louisiana","Caldwell",NA,1992,NA,NA,6,"LaniDufresne",NA,972,"NLU0384278",NA,NA,NA,"NA NA",NA,"Caldwell, Louisiana, USA",NA,NA,NA,"seed",6,1,1,"10/29/2020",1,NA,NA,NA,"Scorer19",NA,19.6363487243652,"NLU0384278",NA,NA,NA,"Caldwell, Louisiana, USA",NA,NA,NA,"seed",6,1,1,"10/29/2020",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"2","A. perennans",1990,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"716",-92.0665197,32.0669717,"LSU_AGHY_12","AGHY","LSU00004670","United States","Louisiana","Caldwell","Bluff bordering the Ouachita River, Copenhagen Prairie; about 1 1/4 miles east of Copenhagen, on La. Rt. 849.",1988,5,28,4,"EmmaScales",NA,971,"LSU00004670","Florence M. Givens","Givens","Florence","Florence Givens","F Givens","Caldwell, Louisiana, United States",NA,NA,NA,"seed",7,1,1,"2/22/2022",1,NA,NA,NA,"Scorer12","Collector293",19.6363487243652,"LSU00004670","Florence M. Givens","Givens","Florence","Caldwell, Louisiana, United States",NA,NA,NA,"seed",7,1,1,"2/22/2022",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1980,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"717",-92.0665197,32.0669717,"LSU_AGHY_13","AGHY","LSU00004671","United States","Louisiana","Caldwell","Fellowship Baptist Church Cemetary beside La. 846 south of Luna, La.",1971,5,3,3,"EmmaScales",NA,974,"LSU00004671","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Caldwell, Louisiana, United States",NA,NA,NA,"seed",10,1,0,"2/22/2022",1,NA,NA,NA,"Scorer12","Collector766",19.6363487243652,"LSU00004671","R. Dale Thomas","Thomas","R.","Caldwell, Louisiana, United States",NA,NA,NA,"seed",10,1,0,"2/22/2022",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"718",-92.0665197,32.0669717,"OKL_AGHY_55","AGHY","OKL261611","USA","Louisiana","Caldwell","Fellowship Baptist Church Cemetery beside La. 846 south of Luna, La.",1971,5,3,0,"BellScherick",NA,975,"OKL261611;;R.DaleThomas22992","R.D. Thomas","Thomas","R.D.","R.D. Thomas","R Thomas","Luna, Caldwell, Louisiana, USA","Luna",NA,NA,"seed",4,0,0,"6/17/22",1,NA,NA,NA,"Scorer4","Collector766",19.6363487243652,"OKL261611;;R.DaleThomas22992","R.D. Thomas","Thomas","R.D.","Luna, Caldwell, Louisiana, USA","Luna",NA,NA,"seed",4,0,0,"6/17/22",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E-"
"719",-92.0665197,32.0669717,"OKL_AGHY_72","AGHY","OKL183089","USA","Louisiana","Caldwell","Fellowship Baptist Church Cemetery beside La. 846 south of Luna, La. Common in dry soil.",1971,5,3,3,"EmilyChong",NA,966,"OKL183089;;RDaleThomas22992","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Luna, Caldwell, Louisiana, USA","Luna",NA,NA,"seed",4,1,1,"6/24/2022",1,NA,NA,NA,"Scorer11","Collector766",19.6363487243652,"OKL183089;;RDaleThomas22992","R. Dale Thomas","Thomas","R.","Luna, Caldwell, Louisiana, USA","Luna",NA,NA,"seed",4,1,1,"6/24/2022",1,NA,NA,NA,0,49705,0,26849,15467,2410,396,275,24734,253320,26898,31014,42411,11125,140547,284536,10659,"1","A. hyemalis",1970,26849,15467,2410,396,11125,140547,151672,920346,45122,78.6173895469747,4.9027213678334,16.4798890851919,"post-1970","E+"
"720",-92.0715853,33.6099007,"BRIT_ELVI_94","ELVI","MPLocke1985","USA","Arkansas","Bradley","""Southern Bluff""-- ca. 2.3 mi. NW (by air) of the center of Warren.",1976,6,26,0,"EllaSegal",NA,977,"MPLocke1985","M. P. Locke","Locke","M.","M. Locke","M Locke","Warren, Bradley, Arkansas, USA","Warren",NA,NA,"seed",4,0,0,"09/13/2020",1,NA,NA,NA,"Scorer10","Collector601",18.2310886383057,"MPLocke1985","M. P. Locke","Locke","M.","Warren, Bradley, Arkansas, USA","Warren",NA,NA,"seed",4,0,0,"09/13/2020",1,NA,NA,NA,0,4797,0,19015,28005,4562,1232,362,25371,372574,9458,35591,31149,57430,559,307932,6742,"3","E. virginicus",1970,19015,28005,4562,1232,57430,559,57989,904779,52814,87.7535840243861,5.83722654924573,6.40918942636821,"post-1970","E-"
"721",-92.1004852,46.7866719,"BRIT_ELVI_100","ELVI","BGVanSchaack3456;August24,1954","USA","Minnesota","Saint Louis","Tufted, in rich silt of intermittent stream. Erect. Big Sucker Creek, 15 mi NE of Duluth, 1/4 mi. inland.",1954,8,24,2,"BellaGutierrez",NA,978,"BGVanSchaack3456;August24,1954","G. B. Van Schaack","Schaack","G.","G. Schaack","G Schaack","Duluth, Saint Louis, Minnesota, USA","Duluth",NA,NA,"seed",2,1,1,"03/11/2020",1,NA,NA,NA,"Scorer3","Collector351",NA,"BGVanSchaack3456;August24,1954","G. B. Van Schaack","Schaack","G.","Duluth, Saint Louis, Minnesota, USA","Duluth",NA,NA,"seed",2,1,1,"03/11/2020",1,NA,NA,NA,0,207233,0,45277,48242,44753,23623,3262,140794,10629,52564,3272,2378,8769,278,144934,10120,"3","E. virginicus",1950,45277,48242,44753,23623,8769,278,9047,746128,161895,77.089453820256,21.6980196427423,1.21252653700169,"pre-1970","E+"
"722",-92.1193012,32.5093109,"BRIT_AGHY_99","AGHY","RDaleThomas28780","USA","Louisiana","Ouachita","Weed in flower bed, 403 Stevenson Drive, N. of Monroe.",1972,5,2,0,"LaniDufresne",NA,979,"RDaleThomas28780","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Monroe, Ouachita, Louisiana, USA","Monroe",NA,NA,"seed",5,1,0,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector766",20.0641269683838,"RDaleThomas28780","R. Dale Thomas","Thomas","R.","Monroe, Ouachita, Louisiana, USA","Monroe",NA,NA,"seed",5,1,0,"12/12/2019",1,NA,NA,NA,0,53816,0,62909,89042,40317,16378,3319,8914,65756,36622,19315,9234,11962,170337,309279,18755,"1","A. hyemalis",1970,62909,89042,40317,16378,11962,170337,182299,915955,208646,57.3183180396417,22.7790666572048,19.9026153031535,"post-1970","E+"
"723",-92.1193012,32.5093109,"OKL_AGHY_61","AGHY","OKL190329","USA","Louisiana","Ouachita","Open field, north edge of Monroe",1941,4,27,2,"BellScherick",NA,980,"OKL190329;;CharlesSmithApril27,1941","Charles Smith","Smith","Charles","Charles Smith","C Smith","Monroe, Ouachita, Louisiana, USA","Monroe",NA,NA,"seed",4,1,1,"6/17/22",1,NA,NA,NA,"Scorer4","Collector160",20.0641269683838,"OKL190329;;CharlesSmithApril27,1941","Charles Smith","Smith","Charles","Monroe, Ouachita, Louisiana, USA","Monroe",NA,NA,"seed",4,1,1,"6/17/22",1,NA,NA,NA,0,53816,0,62909,89042,40317,16378,3319,8914,65756,36622,19315,9234,11962,170337,309279,18755,"1","A. hyemalis",1940,62909,89042,40317,16378,11962,170337,182299,915955,208646,57.3183180396417,22.7790666572048,19.9026153031535,"pre-1970","E+"
"724",-92.1640352,34.3806516,"BRIT_AGHY_514","AGHY","NLU0384728","United States","Arkansas","Jefferson","Road right-of-way along northwest boundary of Pine Bluff Arsenal, Secs. 19 & 19, T4S, R10W.",1975,5,24,5,"LaniDufresne",NA,982,"NLU0384728","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Jefferson, Arkansas, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector766",19.3301429748535,"NLU0384728","R. Dale Thomas","Thomas","R.","Jefferson, Arkansas, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,31773,0,35924,39454,9830,2852,1661,89329,323476,25522,34955,26458,25047,133677,113893,2918,"1","A. hyemalis",1970,35924,39454,9830,2852,25047,133677,158724,896769,88060,72.4807614893022,9.81969715723893,17.6995413534589,"post-1970","E+"
"725",-92.1640352,34.3806516,"KANU_AGHY_93","AGHY","KANU00169649","United States","Arkansas","Jefferson","Humphrey",1940,5,2,0,"NicoleImming",NA,981,"KANU00169649","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Jefferson, Arkansas, United States",NA,34.42194,-91.70611,"seed",4,0,0,"11/4/2022",1,NA,NA,NA,"Scorer21","Collector188",19.3301429748535,"KANU00169649","Delzie Demaree","Demaree","Delzie","Jefferson, Arkansas, United States",NA,34.42194,-91.70611,"seed",4,0,0,"11/4/2022",1,NA,NA,NA,0,31773,0,35924,39454,9830,2852,1661,89329,323476,25522,34955,26458,25047,133677,113893,2918,"1","A. hyemalis",1940,35924,39454,9830,2852,25047,133677,158724,896769,88060,72.4807614893022,9.81969715723893,17.6995413534589,"pre-1970","E-"
"726",-92.1918032,32.5159779,"BRIT_AGHY_397","AGHY","NLU0383906","United States","Louisiana","Claiborne","Vacant lot across street from Railroad Station in Homer; just west of La. 9; Sec. 26, T21N, R7W.",1983,5,20,5,"LaniDufresne",NA,985,"NLU0383906","Larry G. Lewis","Lewis","Larry","Larry Lewis","L Lewis","Claiborne, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,86.627,NA,NA,"Scorer19","Collector550",20.1467876434326,"NLU0383906","Larry G. Lewis","Lewis","Larry","Claiborne, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,86.627,NA,NA,0,48299,0,59758,88939,39080,16117,4188,18314,139878,36862,35811,19004,25154,64778,302054,17646,"1","A. hyemalis",1980,59758,88939,39080,16117,25154,64778,89932,915882,203894,67.9187930322902,22.2620381228149,9.81916884489487,"post-1970","E+"
"727",-92.1918032,32.5159779,"BRIT_ELVI_336","ELVI","NLU0399442","United States","Louisiana","Claiborne","Along Black Lake Bayou west of black top road running north-south in the extreme s/w corner of Claiborne Parish",1977,7,2,1,"EllaSegal",1,986,"NLU0399442","Larry G. Lewis","Lewis","Larry","Larry Lewis","L Lewis","Claiborne, Louisiana, United States",NA,NA,NA,"seed",2,1,0,"10/20/2020",1,139.948,13.259,15.791,"Scorer10","Collector550",20.1467876434326,"NLU0399442","Larry G. Lewis","Lewis","Larry","Claiborne, Louisiana, United States",NA,NA,NA,"seed",2,1,0,"10/20/2020",1,139.948,13.259,15.791,0,48299,0,59758,88939,39080,16117,4188,18314,139878,36862,35811,19004,25154,64778,302054,17646,"3","E. virginicus",1970,59758,88939,39080,16117,25154,64778,89932,915882,203894,67.9187930322902,22.2620381228149,9.81916884489487,"post-1970","E+"
"728",-92.1984203,35.0854486,"BRIT_AGHY_9","AGHY","DelzieDemaree47683","USA","Arkansas","Faulkner","level poor areas.  Otto.",1963,5,15,5,"LaniDufresne",NA,987,"DelzieDemaree47683","Delzie Demaree","Demaree","Delzie","Delzie Demaree","D Demaree","Vilonia, Faulkner, Arkansas, USA","Vilonia",NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector188",19.8683223724365,"DelzieDemaree47683","Delzie Demaree","Demaree","Delzie","Vilonia, Faulkner, Arkansas, USA","Vilonia",NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,3298,0,45786,14083,2212,436,1879,300806,32732,37099,16398,1087,398383,1986,31711,1397,"1","A. hyemalis",1960,45786,14083,2212,436,398383,1986,400369,889293,62517,47.9489886910163,7.02996650147927,45.0210448075044,"pre-1970","E+"
"729",-92.2098988,39.4736487,"BRIT_AGHY_545","AGHY","NLU0384919","United States","Missouri","Madison","T33N, R5E, SE 1/4 SE 1/4, Sec. 12; Mark Twain National Forest, Silver Mines Recreational Site; ca. 300 m N of parking area on E side of St. Francis River, in dry woods with much exposed granite under Carya texana, Pinus echinata, and Ulmus alata.",1988,5,29,0,"LaniDufresne",NA,989,"NLU0384919","R.E. Gereau","Gereau","R.E.","R.E. Gereau","R Gereau","Madison, Missouri, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,25.211,NA,NA,"Scorer19","Collector705",19.1780109405518,"NLU0384919","R.E. Gereau","Gereau","R.E.","Madison, Missouri, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,25.211,NA,NA,0,2382,0,22618,8153,1281,119,242,172376,140,4256,109,2617,337230,253127,31863,3186,"1","A. hyemalis",1980,22618,8153,1281,119,337230,253127,590357,839699,32171,25.8629580361534,3.83125381833252,70.305788145514,"post-1970","E-"
"730",-92.2236667,31.7002461,"BRIT_AGHY_92","AGHY","PaulLaird&JLLaird387","USA","Louisiana","La Salle","Chickasaw Creek at LA 124, E of LA 506",1974,4,27,5,"LaniDufresne",NA,990,"PaulLaird&JLLaird387","Paul Laird","Laird","Paul","Paul Laird","P Laird","La Salle, Louisiana, USA",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector668",20.3925914764404,"PaulLaird&JLLaird387","Paul Laird","Laird","Paul","La Salle, Louisiana, USA",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,13398,0,37457,20396,2906,549,1494,31970,445756,8588,57007,94105,14029,1034,185909,9341,"1","A. hyemalis",1970,37457,20396,2906,549,14029,1034,15063,923939,61308,91.7341945734513,6.63550299316297,1.63030243338575,"post-1970","E+"
"731",-92.2236667,32.4271852,"BRIT_AGHY_336_a","AGHY","BRIT255581","United States","Louisiana","Ouachita","Beside Walnut Street between DeSiard Avenue and Louisville Avenue in Monroe.",1982,4,30,1,"LaniDufresne",NA,999,"BRIT255581","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Ouachita, Louisiana, United States",NA,NA,NA,"seed",5,1,0,"12/12/2019",1,219.836,NA,NA,"Scorer19","Collector766",20.1490077972412,"BRIT255581","R. Dale Thomas","Thomas","R.","Ouachita, Louisiana, United States",NA,NA,NA,"seed",5,1,0,"12/12/2019",1,219.836,NA,NA,0,32680,0,53294,78826,29327,11415,3505,33385,228894,33587,42437,50185,25957,62009,219802,11469,"1","A. hyemalis",1980,53294,78826,29327,11415,25957,62009,87966,916772,172862,71.5493056070648,18.8555060582129,9.59518833472226,"post-1970","E+"
"732",-92.2236667,32.4271852,"BRIT_AGHY_337_a","AGHY","BRIT255582","United States","Louisiana","Ouachita","Along La. 553, 1 mi. w. of US 165",1967,5,1,5,"LaniDufresne",NA,993,"BRIT255582","M. C. Weston","Weston","M.","M. Weston","M Weston","Ouachita, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,218.574,NA,NA,"Scorer19","Collector620",20.1490077972412,"BRIT255582","M. C. Weston","Weston","M.","Ouachita, Louisiana, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,218.574,NA,NA,0,32680,0,53294,78826,29327,11415,3505,33385,228894,33587,42437,50185,25957,62009,219802,11469,"1","A. hyemalis",1960,53294,78826,29327,11415,25957,62009,87966,916772,172862,71.5493056070648,18.8555060582129,9.59518833472226,"pre-1970","E+"
