buffer,lon,lat,year,TIN,NO3,NH4
30km,-78.5660852,39.986955,2015,29.10552978515625,13.203720092773438,15.90180778503418
30km,-78.5660852,39.986955,2016,28.026561737060547,12.515591621398926,15.510969161987305
30km,-78.5660852,39.986955,2017,34.537559509277344,14.367408752441406,20.170150756835938
30km,-78.5660852,39.986955,2018,44.46546936035156,18.500926971435547,25.964540481567383
30km,-78.5660852,39.986955,2019,38.27655792236328,16.529436111450195,21.747121810913086
30km,-78.5660852,39.986955,2020,30.7370662689209,11.809043884277344,18.928022384643555
30km,-78.6114999,36.2799451,1999,47.14366912841797,24.822904586791992,22.320768356323242
30km,-78.6114999,36.2799451,2000,46.6470832824707,25.801847457885742,20.845233917236328
30km,-78.6114999,36.2799451,2001,39.07984161376953,20.821767807006836,18.258075714111328
30km,-78.6114999,36.2799451,2002,40.45103454589844,21.84161949157715,18.60941505432129
30km,-78.6114999,36.2799451,2003,49.588436126708984,23.621946334838867,25.966489791870117
30km,-78.6114999,36.2799451,2004,41.43708801269531,18.62449836730957,22.81258773803711
30km,-78.6114999,36.2799451,2005,32.50765609741211,15.861620903015137,16.64603614807129
30km,-78.6114999,36.2799451,2006,47.54399490356445,21.475353240966797,26.068639755249023
30km,-78.6114999,36.2799451,2007,27.07790184020996,12.145230293273926,14.932673454284668
30km,-78.6114999,36.2799451,2008,38.10724639892578,16.297651290893555,21.809595108032227
30km,-78.6114999,36.2799451,2009,38.65992736816406,16.059173583984375,22.600753784179688
30km,-78.6114999,36.2799451,2010,27.23395538330078,11.9783935546875,15.255562782287598
30km,-78.6114999,36.2799451,2011,36.21675491333008,13.88862419128418,22.3281307220459
30km,-78.6114999,36.2799451,2012,36.666934967041016,14.5678071975708,22.09912872314453
30km,-78.6114999,36.2799451,2013,36.602027893066406,13.425191879272461,23.176834106445312
30km,-78.6114999,36.2799451,2014,36.36239242553711,14.391911506652832,21.970481872558594
30km,-78.6114999,36.2799451,2015,33.60990905761719,12.822333335876465,20.787578582763672
30km,-78.6114999,36.2799451,2016,37.43567657470703,13.030519485473633,24.405155181884766
30km,-78.6114999,36.2799451,2017,31.3985595703125,10.592514038085938,20.80604362487793
30km,-78.6114999,36.2799451,2018,39.90592575073242,13.886534690856934,26.01939582824707
30km,-78.6114999,36.2799451,2019,34.429420471191406,11.996387481689453,22.433034896850586
30km,-78.6114999,36.2799451,2020,40.911930084228516,12.91574478149414,27.996185302734375
30km,-78.6114999,39.6255251,1999,38.52777099609375,23.898042678833008,14.629727363586426
30km,-78.6114999,39.6255251,2000,41.80064010620117,25.359882354736328,16.440757751464844
30km,-78.6114999,39.6255251,2001,38.61172866821289,22.279705047607422,16.33202362060547
30km,-78.6114999,39.6255251,2002,41.89714431762695,23.915061950683594,17.98208236694336
30km,-78.6114999,39.6255251,2003,49.548065185546875,27.192941665649414,22.35512351989746
30km,-78.6114999,39.6255251,2004,40.50200271606445,22.01597023010254,18.486032485961914
30km,-78.6114999,39.6255251,2005,31.378732681274414,17.264169692993164,14.114563941955566
30km,-78.6114999,39.6255251,2006,31.332317352294922,16.419429779052734,14.912885665893555
30km,-78.6114999,39.6255251,2007,35.96759033203125,18.65488624572754,17.31270408630371
30km,-78.6114999,39.6255251,2008,35.0773811340332,18.137693405151367,16.939687728881836
30km,-78.6114999,39.6255251,2009,26.421098709106445,13.638313293457031,12.782788276672363
30km,-78.6114999,39.6255251,2010,25.87822151184082,13.224275588989258,12.653946876525879
30km,-78.6114999,39.6255251,2011,40.27838897705078,18.731843948364258,21.546541213989258
30km,-78.6114999,39.6255251,2012,35.61593246459961,16.528011322021484,19.087921142578125
30km,-78.6114999,39.6255251,2013,28.134084701538086,13.3283109664917,14.805776596069336
30km,-78.6114999,39.6255251,2014,30.857467651367188,13.935789108276367,16.921676635742188
30km,-78.6114999,39.6255251,2015,27.244159698486328,12.415632247924805,14.828527450561523
30km,-78.6114999,39.6255251,2016,28.415592193603516,12.645127296447754,15.770464897155762
30km,-78.6114999,39.6255251,2017,30.57720184326172,12.752769470214844,17.824432373046875
30km,-78.6114999,39.6255251,2018,42.546451568603516,17.753135681152344,24.79331398010254
30km,-78.6114999,39.6255251,2019,31.447757720947266,13.545920372009277,17.901836395263672
30km,-78.6114999,39.6255251,2020,27.67945671081543,10.697259902954102,16.982200622558594
30km,-78.6568942,37.4315734,1999,39.09733963012695,24.22903060913086,14.868308067321777
30km,-78.6568942,37.4315734,2000,36.492027282714844,21.91342544555664,14.57860279083252
30km,-78.6568942,37.4315734,2001,35.064178466796875,20.585813522338867,14.478364944458008
30km,-78.6568942,37.4315734,2002,33.305538177490234,19.417823791503906,13.887717247009277
30km,-78.6568942,37.4315734,2003,51.92586135864258,27.98610496520996,23.939754486083984
30km,-78.6568942,37.4315734,2004,35.097984313964844,18.82158660888672,16.276399612426758
30km,-78.6568942,37.4315734,2005,33.09548568725586,17.353988647460938,15.741497039794922
30km,-78.6568942,37.4315734,2006,34.66905975341797,18.2138729095459,16.455188751220703
30km,-78.6568942,37.4315734,2007,32.76666259765625,16.846479415893555,15.920182228088379
30km,-78.6568942,37.4315734,2008,28.083616256713867,14.23638916015625,13.8472261428833
30km,-78.6568942,37.4315734,2009,34.470176696777344,17.222442626953125,17.24773597717285
30km,-78.6568942,37.4315734,2010,30.213783264160156,15.123067855834961,15.090714454650879
30km,-78.6568942,37.4315734,2011,34.83100509643555,15.675905227661133,19.155101776123047
30km,-78.6568942,37.4315734,2012,30.627092361450195,14.408129692077637,16.218965530395508
30km,-78.6568942,37.4315734,2013,32.132808685302734,14.898853302001953,17.23395538330078
30km,-78.6568942,37.4315734,2014,29.16815185546875,13.618762969970703,15.549386024475098
30km,-78.6568942,37.4315734,2015,29.251602172851562,13.32768440246582,15.923918724060059
30km,-78.6568942,37.4315734,2016,30.80020523071289,13.650063514709473,17.1501407623291
30km,-78.6568942,37.4315734,2017,23.60095977783203,10.194400787353516,13.4065580368042
30km,-78.6568942,37.4315734,2018,31.4979190826416,13.626054763793945,17.871864318847656
30km,-78.6568942,37.4315734,2019,26.78645896911621,11.62432861328125,15.162132263183594
30km,-78.6568942,37.4315734,2020,34.163814544677734,13.109240531921387,21.05457305908203
30km,-78.8835548,36.0483715,1999,47.79515075683594,23.579736709594727,24.21541404724121
30km,-78.8835548,36.0483715,2000,46.10697937011719,25.148515701293945,20.958459854125977
30km,-78.8835548,36.0483715,2001,40.27821350097656,20.908065795898438,19.370145797729492
30km,-78.8835548,36.0483715,2002,39.03017807006836,20.5350284576416,18.495147705078125
30km,-78.8835548,36.0483715,2003,48.108585357666016,22.100711822509766,26.00787353515625
30km,-78.8835548,36.0483715,2004,42.47939682006836,18.188594818115234,24.290803909301758
30km,-78.8835548,36.0483715,2005,34.47700119018555,16.046680450439453,18.43031883239746
30km,-78.8835548,36.0483715,2006,50.14707946777344,21.38654327392578,28.76053237915039
30km,-78.8835548,36.0483715,2007,27.85005760192871,11.618805885314941,16.231252670288086
30km,-78.8835548,36.0483715,2008,42.168479919433594,17.085575103759766,25.082904815673828
30km,-78.8835548,36.0483715,2009,38.884559631347656,15.103395462036133,23.781164169311523
30km,-78.8835548,36.0483715,2010,28.916486740112305,12.284831047058105,16.631656646728516
30km,-78.8835548,36.0483715,2011,39.375823974609375,14.286317825317383,25.089506149291992
30km,-78.8835548,36.0483715,2012,41.06740951538086,15.45415210723877,25.613258361816406
30km,-78.8835548,36.0483715,2013,39.513999938964844,13.316729545593262,26.197269439697266
30km,-78.8835548,36.0483715,2014,35.9974479675293,13.427275657653809,22.570175170898438
30km,-78.8835548,36.0483715,2015,36.29277420043945,13.129121780395508,23.163652420043945
30km,-78.8835548,36.0483715,2016,43.683536529541016,13.592144012451172,30.091392517089844
30km,-78.8835548,36.0483715,2017,33.89704132080078,10.691560745239258,23.205482482910156
30km,-78.8835548,36.0483715,2018,41.52610778808594,13.800003051757812,27.726106643676758
30km,-78.8835548,36.0483715,2019,35.24068832397461,11.58242416381836,23.65826416015625
30km,-78.8835548,36.0483715,2020,39.82353591918945,11.911821365356445,27.911712646484375
30km,-78.898619,35.9940329,1999,47.90559005737305,23.310619354248047,24.594972610473633
30km,-78.898619,35.9940329,2000,45.97179412841797,24.984830856323242,20.98696517944336
30km,-78.898619,35.9940329,2001,40.22328567504883,20.78209686279297,19.441190719604492
30km,-78.898619,35.9940329,2002,39.03802490234375,20.446121215820312,18.59190559387207
30km,-78.898619,35.9940329,2003,47.856571197509766,21.806283950805664,26.0502872467041
30km,-78.898619,35.9940329,2004,42.706153869628906,18.127153396606445,24.578998565673828
30km,-78.898619,35.9940329,2005,35.06840133666992,16.181991577148438,18.886411666870117
30km,-78.898619,35.9940329,2006,50.774131774902344,21.422836303710938,29.351299285888672
30km,-78.898619,35.9940329,2007,28.05829620361328,11.534638404846191,16.523656845092773
30km,-78.898619,35.9940329,2008,42.68143844604492,17.1027889251709,25.578649520874023
30km,-78.898619,35.9940329,2009,38.898685455322266,14.872920989990234,24.02576446533203
30km,-78.898619,35.9940329,2010,29.162860870361328,12.307608604431152,16.855253219604492
30km,-78.898619,35.9940329,2011,39.93868637084961,14.347105026245117,25.59157943725586
30km,-78.898619,35.9940329,2012,41.96492385864258,15.624698638916016,26.340225219726562
30km,-78.898619,35.9940329,2013,40.07817840576172,13.257304191589355,26.820873260498047
30km,-78.898619,35.9940329,2014,36.35802459716797,13.380499839782715,22.977523803710938
30km,-78.898619,35.9940329,2015,37.13977813720703,13.268599510192871,23.871177673339844
30km,-78.898619,35.9940329,2016,44.70927810668945,13.555506706237793,31.153770446777344
30km,-78.898619,35.9940329,2017,34.28417205810547,10.653219223022461,23.630952835083008
30km,-78.898619,35.9940329,2018,41.21537780761719,13.590176582336426,27.625198364257812
30km,-78.898619,35.9940329,2019,35.55633544921875,11.555675506591797,24.00065803527832
30km,-78.898619,35.9940329,2020,39.518531799316406,11.794511795043945,27.724021911621094
30km,-78.982788,36.3937519,1999,45.135868072509766,24.558984756469727,20.576881408691406
30km,-78.982788,36.3937519,2000,46.93161392211914,26.42301368713379,20.50860023498535
30km,-78.982788,36.3937519,2001,38.428157806396484,20.60137367248535,17.826786041259766
30km,-78.982788,36.3937519,2002,37.82057189941406,20.713869094848633,17.106704711914062
30km,-78.982788,36.3937519,2003,52.1588134765625,25.561080932617188,26.597734451293945
30km,-78.982788,36.3937519,2004,39.55622100830078,18.829051971435547,20.727170944213867
30km,-78.982788,36.3937519,2005,32.696598052978516,16.139598846435547,16.556997299194336
30km,-78.982788,36.3937519,2006,42.218467712402344,19.74209213256836,22.476375579833984
30km,-78.982788,36.3937519,2007,27.830759048461914,12.95638370513916,14.87437629699707
30km,-78.982788,36.3937519,2008,37.1281852722168,16.549196243286133,20.57898712158203
30km,-78.982788,36.3937519,2009,37.508216857910156,16.196271896362305,21.31194305419922
30km,-78.982788,36.3937519,2010,30.13774299621582,13.627997398376465,16.50974464416504
30km,-78.982788,36.3937519,2011,34.12116241455078,13.423643112182617,20.697521209716797
30km,-78.982788,36.3937519,2012,32.61974334716797,13.355164527893066,19.264577865600586
30km,-78.982788,36.3937519,2013,35.60143280029297,13.86876106262207,21.7326717376709
30km,-78.982788,36.3937519,2014,34.3796272277832,14.15719985961914,20.222429275512695
30km,-78.982788,36.3937519,2015,33.22474670410156,13.321470260620117,19.903274536132812
30km,-78.982788,36.3937519,2016,39.04526901245117,14.53519344329834,24.510074615478516
30km,-78.982788,36.3937519,2017,31.734270095825195,11.43232536315918,20.301944732666016
30km,-78.982788,36.3937519,2018,43.015018463134766,15.419713973999023,27.59530258178711
30km,-78.982788,36.3937519,2019,32.22731018066406,11.654333114624023,20.57297706604004
30km,-78.982788,36.3937519,2020,38.13528823852539,12.14007568359375,25.995214462280273
30km,-79.0558445,35.9131996,1999,48.334869384765625,23.85841941833496,24.476449966430664
30km,-79.0558445,35.9131996,2000,45.037200927734375,24.688589096069336,20.34861183166504
30km,-79.0558445,35.9131996,2001,39.585750579833984,20.554811477661133,19.03093910217285
30km,-79.0558445,35.9131996,2002,38.1143913269043,20.08603286743164,18.028356552124023
30km,-79.0558445,35.9131996,2003,49.009586334228516,22.63216209411621,26.377424240112305
30km,-79.0558445,35.9131996,2004,41.59053039550781,18.120162963867188,23.470369338989258
30km,-79.0558445,35.9131996,2005,35.810951232910156,16.61334800720215,19.197601318359375
30km,-79.0558445,35.9131996,2006,48.997352600097656,21.035322189331055,27.962032318115234
30km,-79.0558445,35.9131996,2007,28.099756240844727,11.770696640014648,16.329059600830078
30km,-79.0558445,35.9131996,2008,42.77661895751953,17.38615608215332,25.39046287536621
